date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2023-11-28,10870.94,10500,10875,10500,10875,115583,1242803135,1637.98
2023-11-29,10846.99,10885,11130,10720,10855,128924,1407980725,1634.41
2023-11-30,11003.46,10925,11085,10920,11005,42506,466941600,1658.04
2023-12-01,11011.25,10965,11150,10925,11020,158944,1755227370,1659.29
2023-12-04,10800.07,10995,10995,10775,10800,25687,278892790,1627.47
2023-12-05,10543.73,10770,10890,10505,10555,74315,794130285,1588.82
2023-12-06,10584.65,10475,10580,10340,10570,25692,268020780,1595.01
2023-12-07,10405.83,10530,10565,10385,10400,25768,270013625,1568.05
2023-12-08,10565.79,10475,10570,10420,10570,17778,187061820,1592.24
2023-12-11,11133.41,10870,11130,10800,11120,176350,1944921580,1677.85
2023-12-12,11206.95,11065,11245,10985,11215,59145,660049970,1688.97
2023-12-13,11045.07,11145,11230,10990,11015,27878,309079650,1664.57
2023-12-14,11119.76,11215,11260,11020,11085,169846,1902519465,1675.85
2023-12-15,11205.51,11085,11210,11070,11165,48174,536780335,1689.18
2023-12-18,11440.64,11305,11450,11190,11430,117656,1327142760,1726.14
2023-12-19,11320.46,11450,11470,11240,11330,59609,680420315,1707.98
2023-12-20,11466.67,11380,11485,11295,11435,68711,781991210,1730.1
2023-12-21,11449.14,11275,11500,11275,11455,128624,1467985130,1727.51
2023-12-22,11383.69,11455,11530,11360,11380,53426,611462025,1717.69
2023-12-26,11214.31,11355,11415,11145,11205,26306,296116710,1692.12
2023-12-27,11462.22,11325,11480,11185,11470,131656,1494310910,1722.04
2023-12-28,11643.97,11480,11645,11410,11620,88696,1028077975,1749.63
2024-01-02,11866.16,11695,11870,11620,11870,162239,1905053745,1783.21
2024-01-03,12120.75,11790,12115,11680,12110,196964,2342016525,1821.71
2024-01-04,11901.46,12080,12255,11805,11915,98531,1180344035,1788.64
2024-01-05,12021.71,11870,12075,11765,12035,54239,648139215,1806.92
